age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact
1.2309417833851297,-1.203034860664994,-0.34624741575557577,-1.0567535895537488,-1.5413638170698807,-0.7405546998118011,-0.46135991455726466,-1.294632842045716,1.5986895443595939,-0.6059058027425527,-1.214660755542731,-0.9984773497068021
-1.0776924446302074,-1.203034860664994,0.5688404282707121,-1.5845977524655532,-1.6286954737335027,-1.2299909528648474,1.247625490040256,-0.8905856253302881,-1.0065274605695227,0.6445401746514975,-1.214660755542731,-0.9984773497068021
0.07662466937746114,0.015081439911904457,-1.153677866367006,-0.5351932857242276,-0.29252112678008707,-0.0754233815602256,0.6623565158630227,-1.1000915895531025,0.5855495979982708,-1.236661738242206,1.215123571605045,-0.9984773497068021
1.6157141547210192,-1.203034860664994,-1.418976442996476,-1.421217416326185,-1.6112291424007783,1.1607168985865701,1.6456083924807743,-1.0402327426322984,1.5366605680517578,-1.1887095326194255,1.215123571605045,-0.9984773497068021
1.038555597717185,1.2331977404888028,-0.7691871755996581,-0.3215420769265926,1.235782864833297,0.2885163963510139,0.8886605192115529,-1.1449857247437056,0.2547283910231449,-1.181332270215921,0.0002314080311569248,1.001524972292706
-0.3081477019584284,0.015081439911904457,-1.1152287972902712,-1.1007406031297324,-0.3449201207782601,0.37008910519318816,0.9120712781786424,-1.4293152476175253,0.875018154101506,-1.059607440558093,-1.214660755542731,1.001524972292706
-1.462464815966097,-1.203034860664994,0.3304561999949561,-0.013632981894706457,-1.3143015097444637,0.7779526494040602,0.7872138970208326,-0.8905856253302881,1.3298973136923042,0.47486313937088864,1.215123571605045,-0.9984773497068021
-0.6929200732943178,-1.203034860664994,-0.9921917762447199,-1.4714882889844523,1.6724411481514065,-0.8221274086539756,0.6077314116064814,-0.05256176843903011,1.102457733896905,-1.3952728799175576,0.0002314080311569248,1.001524972292706
0.07662466937746114,-1.203034860664994,-0.3116432535865145,-0.37809680866714296,0.3449999668643532,-1.4433349606059187,-0.0009483215378413355,1.5037682515018775,-1.2339670403649217,-0.628037589953067,-1.214660755542731,-0.9984773497068021
-0.11576151629048362,-1.203034860664994,-1.1036940765672507,-0.5100578493950941,-1.6985607990644,-0.5962337533987234,0.47507044412630856,0.5609914124992122,-1.130585413185195,-1.1887095326194255,-1.214660755542731,-0.9984773497068021
-0.6929200732943178,-1.203034860664994,-1.3728375601043943,1.0609069211757527,1.515244166156887,0.8218764157036921,1.4271079754546077,1.2643328638186608,1.2058393610766318,-1.0005893413300553,0.0002314080311569248,-0.9984773497068021
1.2309417833851297,-1.203034860664994,1.5262222482814074,-0.47235469490139376,-1.7160271303971244,0.6085324079626209,0.5999278252841177,-0.20220888574104046,0.6062259234342162,1.4892367198527876,1.215123571605045,1.001524972292706
-0.11576151629048362,-1.203034860664994,0.44195850031748735,0.08690876342182784,-1.471498491738983,-0.30131703681547783,-0.5706101230703486,-0.3817854265034529,0.1926994147153088,0.6482288058532498,1.215123571605045,-0.9984773497068021
1.6157141547210192,-1.203034860664994,-1.4420458844425168,-1.546894597971853,-0.47591760577369313,-0.16327091415949035,1.0759465909482684,-1.1449857247437056,-1.585464572775993,-1.8010223121103173,0.0002314080311569248,-0.9984773497068021
-0.3081477019584284,1.2331977404888028,-0.63846034073876,-0.7991153671801299,-1.0261070427545114,-1.5311824932051834,0.7950174833431954,1.6384506570736868,0.27540471645909026,-0.5653308595232766,-1.214660755542731,1.001524972292706
-0.3081477019584284,0.015081439911904457,0.918726956868998,-0.42208382224312657,-0.9911743800890626,1.681527270425068,1.193000385783714,-1.698680058761144,-1.5647882473400476,0.7072469050812876,0.0002314080311569248,1.001524972292706
0.6537832263812954,0.015081439911904457,0.3419909207179763,-1.414933557243902,1.427912509493265,-1.0040972976095952,-1.686522967168273,0.7256032415314236,-0.034740165080090285,0.0027183455465868544,0.0002314080311569248,1.001524972292706
-0.8853062589622627,-1.203034860664994,-1.6958097403489663,1.4693577615241733,1.6549748168186822,1.675252446667978,0.04587319639633702,1.2643328638186608,-0.4482666737989977,-1.1887095326194255,1.215123571605045,-0.9984773497068021
